"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006816","calcium ion transport","18/293","445/18986",0.0404494382022472,2.62106837442957,4.33225857134773,0.000204682345569609,0.0130484995300625,0.0101802535033305,"CAMK2A/PTGS2/P2RX7/BDKRB1/CXCL12/STIM2/RGS4/MCHR1/ANK2/ADRA2A/CLIC2/EPB41/PKD1L2/RRAD/CATSPER2/PRKCE/TMEM37/DDIT3",18
"GO:0003015","heart process","13/293","262/18986",0.049618320610687,3.21519943725087,4.52026368594307,0.000229420405337135,0.01436896222901,0.0112104596956982,"NEDD4L/TGFB2/SCN1B/TBX18/RGS4/ADM2/PDE5A/ANK2/CLIC2/SPTBN4/ADORA1/SGCD/KCNE3",13
"GO:0002686","negative regulation of leukocyte migration","6/293","57/18986",0.105263157894737,6.82090892760912,5.51015739739801,0.000240510133254503,0.0148038133744582,0.0115497243664503,"HMOX1/CXCL12/TNFAIP6/GDF15/CCN3/ADORA1",6
"GO:0022898","regulation of transmembrane transporter activity","11/293","197/18986",0.0558375634517767,3.61819788291956,4.6246977578252,0.00025370868072819,0.0151403193170419,0.0118122615105094,"NEDD4L/SCN1B/STIM2/EPHB2/CNIH3/ANK2/ADRA2A/CLIC2/RRAD/KCNE3/SLC6A9",11
"GO:2000027","regulation of animal organ morphogenesis","7/293","81/18986",0.0864197530864197,5.5998820208149,5.19398234918538,0.000254459148185578,0.0151403193170419,0.0118122615105094,"WNT2/VEGFA/SOX9/RSPO2/TNFRSF11B/ROBO1/LGR4",7
"GO:0030879","mammary gland development","9/293","136/18986",0.0661764705882353,4.28814495081309,4.81797274702145,0.000265770504570739,0.0155541098576646,0.0121350949973111,"FGFR2/ESR1/WNT2/VEGFA/NR3C1/SOX9/ITGA2/ROBO1/RXFP1",9
"GO:0051963","regulation of synapse assembly","10/293","168/18986",0.0595238095238095,3.85706159596945,4.65679500261236,0.000289698659041204,0.0166810356899532,0.0130143064825641,"CYFIP2/LZTS1/ASIC2/FLRT3/EPHB2/LRRTM2/LRRN3/EPHB3/SLITRK6/COLQ",10
"GO:0051952","regulation of amine transport","7/293","83/18986",0.0843373493975904,5.46494510465068,5.10375020843031,0.000295983249029684,0.0167723841116821,0.0130855752202597,"P2RX7/SLC7A5/CXCL12/RGS4/PER2/ADRA2A/ADORA1",7
"GO:1901890","positive regulation of cell junction assembly","8/293","110/18986",0.0727272727272727,4.71262798634812,4.88902660153045,0.000307281339847072,0.0171405372383445,0.0133728030466341,"ASIC2/VEGFA/FLRT3/EPHB2/LRRTM2/LRRN3/EPHB3/SLITRK6",8
"GO:0002685","regulation of leukocyte migration","12/293","236/18986",0.0508474576271186,3.29484583791288,4.44128342910073,0.000318206677309353,0.0174768898152983,0.0136352205370129,"HMOX1/BDKRB1/CXCL12/VEGFA/PGF/TNFAIP6/GDF15/CCN3/IL34/ADORA1/ITGA2/IL12A",12
"GO:0034104","negative regulation of tissue remodeling","4/293","22/18986",0.181818181818182,11.7815699658703,6.33472812610304,0.000326401098191127,0.0175521223721408,0.013693915906438,"P2RX7/TNFRSF11B/INPP5D/TMEM119",4
"GO:0050708","regulation of protein secretion","13/293","272/18986",0.0477941176470588,3.09699357558723,4.36111809703888,0.000329409579533175,0.0175521223721408,0.013693915906438,"P2RX7/RAPGEF4/TGFB2/GPR68/ACVR1C/SOX4/PER2/CCN3/EPHA5/ADRA2A/ADCY8/IL12A/PRKCE",13
"GO:0014013","regulation of gliogenesis","8/293","112/18986",0.0714285714285714,4.62847391516333,4.8217051469335,0.000347302170650092,0.0182333639591298,0.0142254108907143,"SLC7A5/EGR2/LIF/ZNF365/DUSP10/CDKN2B/TENM4/IL34",8
"GO:0050796","regulation of insulin secretion","10/293","173/18986",0.0578034682080925,3.74558582729981,4.5418067988984,0.000366090080353418,0.0189411824182855,0.0147776407721608,"RAPGEF4/GPR68/ACVR1C/SOX4/PER2/CCN3/EPHA5/ADRA2A/ADCY8/PRKCE",10
"GO:0002791","regulation of peptide secretion","11/293","207/18986",0.0531400966183575,3.44340571466258,4.42531444107334,0.00038741237644745,0.0192089270058207,0.014986531286275,"RAPGEF4/GPR68/ACVR1C/SOX4/PER2/CCN3/EPHA5/ADRA2A/ADCY8/ADORA1/PRKCE",11
"GO:0090087","regulation of peptide transport","11/293","207/18986",0.0531400966183575,3.44340571466258,4.42531444107334,0.00038741237644745,0.0192089270058207,0.014986531286275,"RAPGEF4/GPR68/ACVR1C/SOX4/PER2/CCN3/EPHA5/ADRA2A/ADCY8/ADORA1/PRKCE",11
"GO:0044773","mitotic DNA damage checkpoint signaling","7/293","87/18986",0.0804597701149425,5.2136832607587,4.93175744261042,0.000395329485852545,0.0192089270058207,0.014986531286275,"BRCA1/CLSPN/NEK11/CDKN1A/IER3/PLK2/E2F7",7
"GO:0008627","intrinsic apoptotic signaling pathway in response to osmotic stress","3/293","10/18986",0.3,19.439590443686,7.30211289176211,0.000402844621367422,0.0192089270058207,0.014986531286275,"PTGS2/ARHGEF2/BDKRB2",3
"GO:0060502","epithelial cell proliferation involved in lung morphogenesis","3/293","10/18986",0.3,19.439590443686,7.30211289176211,0.000402844621367422,0.0192089270058207,0.014986531286275,"FGFR2/WNT2/SOX9",3
"GO:0051091","positive regulation of DNA-binding transcription factor activity","11/293","208/18986",0.0528846153846154,3.42685087949593,4.40605282312848,0.000403548886676905,0.0192089270058207,0.014986531286275,"CAMK2A/ESR1/RPS6KA5/WNT2/ARHGEF2/IRAK2/EPHA5/ADCY8/PLPP3/DDIT3/RTKN2",11
"GO:0042063","gliogenesis","15/293","355/18986",0.0422535211267606,2.7379704850262,4.1384536766639,0.000437257941281889,0.0201471119846375,0.0157184898455995,"PHGDH/TGFB2/SLC7A5/NR3C1/EGR2/SOX4/SOX9/LIF/ZNF365/DUSP10/CDKN2B/TENM4/IL34/PLPP3/TUBA1A",15
"GO:0050770","regulation of axonogenesis","9/293","146/18986",0.0616438356164384,3.99443639253822,4.54726934155708,0.000448771237520352,0.0201471119846375,0.0157184898455995,"SEMA3A/CXCL12/RND2/VEGFA/EPHB2/SEMA6D/CRABP2/ROBO1/EPHB3",9
"GO:0010721","negative regulation of cell development","13/293","281/18986",0.0462633451957295,2.99780161053284,4.22402296331415,0.000449072991418787,0.0201471119846375,0.0157184898455995,"SEMA3A/VEGFA/GPR68/TNFAIP6/LRRC17/EPHB2/SORL1/SEMA6D/DUSP10/CDKN2B/TNFRSF11B/INPP5D/SOCS1",13
"GO:0051955","regulation of amino acid transport","5/293","42/18986",0.119047619047619,7.71412319193889,5.4535301200601,0.00045083727445842,0.0201471119846375,0.0157184898455995,"P2RX7/SLC7A5/RGS4/PER2/ADORA1",5
"GO:0048659","smooth muscle cell proliferation","10/293","178/18986",0.0561797752808989,3.6403727422633,4.43101828011547,0.000458582515608588,0.0201471119846375,0.0157184898455995,"FGFR2/PTGS2/HMOX1/CDKN1A/CCN3/ITGA2/IL12A/S1PR1/DDIT3/JUN",10
"GO:0099173","postsynapse organization","12/293","246/18986",0.048780487804878,3.1609090152335,4.27089455885117,0.000462451835383756,0.0201471119846375,0.0157184898455995,"CYFIP2/LZTS1/RPS6KA5/ASIC2/PLPPR4/LRRC4/EPHB2/ZNF365/LRRTM2/EPHB3/COLQ/FRRS1L",12
"GO:0045932","negative regulation of muscle contraction","4/293","24/18986",0.166666666666667,10.7997724687144,6.01421777709469,0.000462762796285791,0.0201471119846375,0.0157184898455995,"PTGS2/PDE5A/ADRA2A/ARHGAP42",4
"GO:0034763","negative regulation of transmembrane transport","9/293","147/18986",0.0612244897959184,3.96726335585429,4.52153030037429,0.000471700659093553,0.0202888114814938,0.0158290417750354,"NEDD4L/RGS4/EPHB2/ADRA2A/CLIC2/RRAD/PRKCE/KCNE3/SLC6A9",9
"GO:0002573","myeloid leukocyte differentiation","12/293","247/18986",0.048582995951417,3.14811181274267,4.25433576073046,0.000479508471075948,0.0203791100207278,0.0158994914093604,"RASSF2/VEGFA/NR3C1/GPR68/TNFAIP6/LIF/LRRC17/CAMK4/IL34/TNFRSF11B/INPP5D/SOCS1",12
"GO:0008016","regulation of heart contraction","11/293","213/18986",0.0516431924882629,3.34640837058758,4.31147794505022,0.000492947285549297,0.0205022785121888,0.0159955857122959,"TGFB2/SCN1B/TBX18/RGS4/ADM2/PDE5A/ANK2/CLIC2/SPTBN4/ADORA1/KCNE3",11
"GO:1905330","regulation of morphogenesis of an epithelium","6/293","65/18986",0.0923076923076923,5.98141244421108,5.0365916917036,0.000493892423542922,0.0205022785121888,0.0159955857122959,"ESR1/WNT2/VEGFA/SOX9/LIF/LGR4",6
"GO:0045124","regulation of bone resorption","5/293","43/18986",0.116279069767442,7.53472497817287,5.37077267370959,0.000503788482826459,0.020672699812534,0.0161285459837726,"P2RX7/TNFRSF11B/INPP5D/S1PR1/TMEM119",5
"GO:0044774","mitotic DNA integrity checkpoint signaling","7/293","91/18986",0.0769230769230769,4.9845103701759,4.77003776511308,0.000519706071755064,0.0210206819050078,0.0164000366565386,"BRCA1/CLSPN/NEK11/CDKN1A/IER3/PLK2/E2F7",7
"GO:0043270","positive regulation of monoatomic ion transport","11/293","215/18986",0.0511627906976744,3.31527899039606,4.27443250604394,0.000533071211919905,0.0210206819050078,0.0164000366565386,"CAMK2A/P2RX7/BDKRB1/SCN1B/CXCL12/STIM2/MCHR1/EPHB2/ANK2/ADRA2A/ADORA1",11
"GO:0031214","biomineral tissue development","10/293","182/18986",0.0549450549450549,3.56036455012564,4.34522216435811,0.000545863022416584,0.0210206819050078,0.0164000366565386,"FGFR2/PTGS2/P2RX7/COL1A1/TENT5A/SOX9/RSPO2/S1PR1/TMEM119/LGR4",10
"GO:0031915","positive regulation of synaptic plasticity","3/293","11/18986",0.272727272727273,17.6723549488055,6.92471662710435,0.000547597595844742,0.0210206819050078,0.0164000366565386,"PTGS2/EPHB2/ADCY8",3
"GO:0060736","prostate gland growth","3/293","11/18986",0.272727272727273,17.6723549488055,6.92471662710435,0.000547597595844742,0.0210206819050078,0.0164000366565386,"FGFR2/ESR1/SOX9",3
"GO:0140059","dendrite arborization","3/293","11/18986",0.272727272727273,17.6723549488055,6.92471662710435,0.000547597595844742,0.0210206819050078,0.0164000366565386,"SEMA3A/PHACTR1/ZNF365",3
"GO:0050900","leukocyte migration","16/293","404/18986",0.0396039603960396,2.56628256682324,3.98395272919967,0.000575992338369219,0.0218754537018948,0.0170669174392492,"TGFB2/HMOX1/BDKRB1/CXCL12/VEGFA/PGF/TNFAIP6/GDF15/CCN3/CH25H/IL34/VCAM1/ADORA1/ITGA2/IL12A/S1PR1",16
"GO:0032410","negative regulation of transporter activity","7/293","93/18986",0.0752688172043011,4.87731659877427,4.69269020220497,0.000592608360719975,0.0222695983975822,0.0173744235176183,"NEDD4L/EPHB2/ADRA2A/CLIC2/RRAD/KCNE3/SLC6A9",7
"GO:0051223","regulation of protein transport","17/293","446/18986",0.0381165919282511,2.4699031206477,3.93279115354374,0.000601442320076899,0.0223661362778597,0.0174497409969679,"PTGS2/P2RX7/RAPGEF4/TGFB2/GPR68/ACVR1C/SOX4/PER2/CCN3/SORL1/EPHA5/ADRA2A/ADCY8/IL12A/PKIA/PRKCE/SLC51B",17
"GO:0042886","amide transport","14/293","328/18986",0.0426829268292683,2.76579538832931,4.03872575275652,0.000610769860201875,0.0224788494940278,0.0175376782430186,"RAPGEF4/FOLR3/GPR68/ACVR1C/SOX4/PER2/CCN3/SLC14A1/EPHA5/ADRA2A/ADCY8/ADORA1/AQP3/PRKCE",14
"GO:0019229","regulation of vasoconstriction","6/293","68/18986",0.0882352941176471,5.71752660108412,4.87899992514321,0.000629719089256225,0.0229397668229053,0.0178972793788611,"PTGS2/ASIC2/PER2/ADRA2A/ARHGAP42/BDKRB2",6
"GO:0016049","cell growth","18/293","490/18986",0.036734693877551,2.38035801351257,3.87570292229401,0.00064357728966124,0.0232077871120265,0.0181063849914263,"BRCA1/NEDD4L/CYFIP2/IL17RB/SEMA3A/TGFB2/BDKRB1/CXCL12/KAZALD1/RND2/VEGFA/RGS4/CDKN1A/SOX9/FLRT3/CCN3/SEMA6D/CRABP2",18
"GO:0002696","positive regulation of leukocyte activation","15/293","371/18986",0.0404312668463612,2.61989089537547,3.94494367578455,0.000689194294573146,0.0244203769166012,0.0190524302878746,"TNFSF13B/PLA2G4A/CDKN1A/SOX4/TNFSF9/EPHB2/DUSP10/TSLP/ICOSLG/VCAM1/IL12A/INPP5D/EGR3/SOCS1/SLC39A10",15
"GO:0045687","positive regulation of glial cell differentiation","5/293","46/18986",0.108695652173913,7.04332987090073,5.13765381109815,0.000690884613046701,0.0244203769166012,0.0190524302878746,"EGR2/LIF/ZNF365/TENM4/IL34",5
"GO:0033674","positive regulation of kinase activity","12/293","258/18986",0.0465116279069767,3.01388999126915,4.07755196150752,0.000704877184769057,0.024670701466917,0.0192477299370374,"CLSPN/TGFB2/RASSF2/CDKN1A/PDE5A/ADRA2A/ADCY8/IL34/NEK10/ROBO1/CIMAP3/TNFSF15",12
"GO:0015837","amine transport","7/293","96/18986",0.0729166666666667,4.72490045506257,4.58072179890384,0.000716956524091804,0.024849852339881,0.0193875008967493,"P2RX7/SLC7A5/CXCL12/RGS4/PER2/ADRA2A/ADORA1",7
"GO:1904063","negative regulation of cation transmembrane transport","7/293","97/18986",0.0721649484536082,4.67619014109285,4.54442518245925,0.000762703956156238,0.0261812800334401,0.0204262618217551,"NEDD4L/RGS4/ADRA2A/CLIC2/RRAD/PRKCE/KCNE3",7
"GO:0032409","regulation of transporter activity","11/293","225/18986",0.0488888888888889,3.16793325748957,4.09551747207482,0.000776962671868461,0.0262641488941478,0.0204909149267036,"NEDD4L/SCN1B/STIM2/EPHB2/CNIH3/ANK2/ADRA2A/CLIC2/RRAD/KCNE3/SLC6A9",11
"GO:0046883","regulation of hormone secretion","12/293","261/18986",0.0459770114942529,2.9792475775764,4.03096540097792,0.000779831871927078,0.0262641488941478,0.0204909149267036,"RAPGEF4/GPR68/ACVR1C/SOX4/LIF/PER2/CCN3/EPHA5/ADRA2A/ADCY8/ADORA1/PRKCE",12
"GO:1902105","regulation of leukocyte differentiation","14/293","337/18986",0.0415430267062315,2.69193141653416,3.92346279385989,0.000794965467749487,0.026523614204352,0.0206933460665533,"RASSF2/GPR68/TNFAIP6/SOX4/TNFSF9/LIF/LRRC17/DUSP10/CAMK4/IL34/TNFRSF11B/INPP5D/EGR3/SOCS1",14
"GO:0015711","organic anion transport","17/293","462/18986",0.0367965367965368,2.38436535023566,3.77141157975394,0.000888171644589225,0.0293590071405883,0.0229054792551958,"ABCB4/SLC7A14/PTGS2/P2RX7/ABCC6/SLC7A5/FOLR3/PLA2G4A/RGS4/SLC6A6/PER2/CRABP2/ADORA1/BDKRB2/SLC51B/SLC6A9/SLC39A10",17
"GO:0042492","gamma-delta T cell differentiation","3/293","13/18986",0.230769230769231,14.9535311105277,6.30067974729465,0.000927678352833483,0.0297323197188073,0.0231967324121964,"SOX4/EGR3/JAG2",3
"GO:0045986","negative regulation of smooth muscle contraction","3/293","13/18986",0.230769230769231,14.9535311105277,6.30067974729465,0.000927678352833483,0.0297323197188073,0.0231967324121964,"PTGS2/ADRA2A/ARHGAP42",3
"GO:0106049","regulation of cellular response to osmotic stress","3/293","13/18986",0.230769230769231,14.9535311105277,6.30067974729465,0.000927678352833483,0.0297323197188073,0.0231967324121964,"PTGS2/ARHGEF2/BDKRB2",3
"GO:0051347","positive regulation of transferase activity","13/293","304/18986",0.0427631578947368,2.77099425184121,3.89710284882723,0.000932778657844935,0.0297323197188073,0.0231967324121964,"CLSPN/TGFB2/TRIB3/RASSF2/CDKN1A/PDE5A/ADRA2A/ADCY8/IL34/NEK10/ROBO1/CIMAP3/TNFSF15",13
"GO:0010001","glial cell differentiation","12/293","267/18986",0.0449438202247191,2.91229819381064,3.93975786607161,0.000949838888409018,0.0298517707979476,0.0232899264429808,"PHGDH/NR3C1/EGR2/SOX4/SOX9/LIF/ZNF365/DUSP10/TENM4/IL34/PLPP3/TUBA1A",12
"GO:0007015","actin filament organization","17/293","465/18986",0.0365591397849462,2.36898234797607,3.74189603404608,0.000953249823800009,0.0298517707979476,0.0232899264429808,"CYFIP2/ARHGAP28/CORO2B/CXCL12/RND2/PHACTR1/ARHGEF2/RGS4/AMOT/RHOJ/AIF1L/GAS2L3/SPTBN4/DNAI3/S1PR1/PRKCE/MARCKSL1",17
"GO:0021952","central nervous system projection neuron axonogenesis","4/293","29/18986",0.137931034482759,8.9377427327292,5.3556331476207,0.00097352187201628,0.0302215050704184,0.0235783878567971,"SCN1B/EPHB2/SPTBN4/EPHB3",4
"GO:0014015","positive regulation of gliogenesis","6/293","74/18986",0.0810810810810811,5.25394336315838,4.5902722206218,0.000986823867284284,0.0303703552259043,0.0236945186282597,"SLC7A5/EGR2/LIF/ZNF365/TENM4/IL34",6
"GO:0048588","developmental cell growth","11/293","232/18986",0.0474137931034483,3.07234906437566,3.97612064899929,0.000997773823676386,0.0304448935942282,0.0237526724016889,"NEDD4L/CYFIP2/SEMA3A/CXCL12/RND2/VEGFA/RGS4/SOX9/FLRT3/SEMA6D/CRABP2",11
"GO:0045747","positive regulation of Notch signaling pathway","5/293","50/18986",0.1,6.47986348122867,4.8574711151957,0.00101565538169763,0.030727878920852,0.0239734535233892,"TGFB2/LFNG/CCN3/ROBO1/JAG2",5
"GO:0001894","tissue homeostasis","12/293","270/18986",0.0444444444444444,2.87993932499052,3.89510172625881,0.00104578909674939,0.0308550997966556,0.0240727094388768,"PTGS2/P2RX7/ABCC6/CUBN/VEGFA/SOX9/TNFRSF11B/TUBA1A/INPP5D/LDB2/S1PR1/TMEM119",12
"GO:0060249","anatomical structure homeostasis","12/293","270/18986",0.0444444444444444,2.87993932499052,3.89510172625881,0.00104578909674939,0.0308550997966556,0.0240727094388768,"PTGS2/P2RX7/ABCC6/CUBN/VEGFA/SOX9/TNFRSF11B/TUBA1A/INPP5D/LDB2/S1PR1/TMEM119",12
"GO:0070663","regulation of leukocyte proliferation","12/293","270/18986",0.0444444444444444,2.87993932499052,3.89510172625881,0.00104578909674939,0.0308550997966556,0.0240727094388768,"TSPAN32/TNFSF13B/CDKN1A/TNFSF9/EPHB2/PDE5A/IL34/ICOSLG/VCAM1/IL12A/INPP5D/SLC39A10",12
"GO:0060441","epithelial tube branching involved in lung morphogenesis","4/293","30/18986",0.133333333333333,8.63981797497156,5.24287974563133,0.00110977963268023,0.0320158473127327,0.0249783081201506,"FGFR2/WNT2/SOX9/RSPO2",4
"GO:0046850","regulation of bone remodeling","5/293","51/18986",0.0980392156862745,6.35280733453791,4.79218585809654,0.00111203503271116,0.0320158473127327,0.0249783081201506,"P2RX7/TNFRSF11B/INPP5D/S1PR1/TMEM119",5
"GO:0089718","amino acid import across plasma membrane","5/293","51/18986",0.0980392156862745,6.35280733453791,4.79218585809654,0.00111203503271116,0.0320158473127327,0.0249783081201506,"SLC7A5/RGS4/SLC6A6/PER2/SLC6A9",5
"GO:0070665","positive regulation of leukocyte proliferation","9/293","166/18986",0.0542168674698795,3.51317899584687,4.07162023275131,0.0011257471666602,0.0321513390798153,0.0250840168672243,"TNFSF13B/CDKN1A/TNFSF9/EPHB2/IL34/ICOSLG/VCAM1/IL12A/SLC39A10",9
"GO:1902893","regulation of miRNA transcription","6/293","76/18986",0.0789473684210526,5.11568169570684,4.50093166101798,0.00113509975921487,0.0321611598444213,0.0250916788879077,"ESR1/TGFB2/VEGFA/NR3C1/SOX9/JUN",6
"GO:0097191","extrinsic apoptotic signaling pathway","11/293","236/18986",0.0466101694915254,3.02027535142014,3.90989899724303,0.00114567572255866,0.0322052151931843,0.0251260502435989,"BRCA1/P2RX7/TGFB2/HMOX1/UNC5B/ARHGEF2/G0S2/NGF/FAIM2/IL12A/TNFSF15",11
"GO:0032793","positive regulation of CREB transcription factor activity","3/293","14/18986",0.214285714285714,13.88542174549,6.03817513676451,0.00116725389113951,0.0323550060696304,0.0252429149521575,"RPS6KA5/EPHA5/ADCY8",3
"GO:0050867","positive regulation of cell activation","15/293","391/18986",0.0383631713554987,2.48588113090614,3.7168408272267,0.00116913047142362,0.0323550060696304,0.0252429149521575,"TNFSF13B/PLA2G4A/CDKN1A/SOX4/TNFSF9/EPHB2/DUSP10/TSLP/ICOSLG/VCAM1/IL12A/INPP5D/EGR3/SOCS1/SLC39A10",15
"GO:0045776","negative regulation of blood pressure","5/293","52/18986",0.0961538461538462,6.23063796271987,4.72862370270309,0.00121502651979736,0.0331206666980653,0.0258402724703172,"BDKRB1/ADM2/IER3/ADORA1/ARHGAP42",5
"GO:0061614","miRNA transcription","6/293","77/18986",0.0779220779220779,5.04924427108727,4.45743137861465,0.00121535219536318,0.0331206666980653,0.0258402724703172,"ESR1/TGFB2/VEGFA/NR3C1/SOX9/JUN",6
"GO:0042476","odontogenesis","8/293","136/18986",0.0588235294117647,3.81168440072275,4.11983626590359,0.00125192916714244,0.0334355290533367,0.0260859235957921,"FGFR2/TGFB2/COL1A1/FST/RSPO2/TNFRSF11B/AQP3/JAG2",8
"GO:0003018","vascular process in circulatory system","12/293","276/18986",0.0434782608695652,2.81733194836029,3.80760174060622,0.00126197136154624,0.0334355290533367,0.0260859235957921,"PTGS2/SLC7A5/ASIC2/VEGFA/AMOT/SLC6A6/PER2/ADRA2A/ADORA1/ARHGAP42/BDKRB2/SLC6A9",12
"GO:0032970","regulation of actin filament-based process","15/293","395/18986",0.0379746835443038,2.46070765109949,3.67290828950074,0.00129300633591118,0.0334355290533367,0.0260859235957921,"CYFIP2/ARHGAP28/CORO2B/CXCL12/RND2/RGS4/CIT/AMOT/EPHA5/ANK2/SPTBN4/DNAI3/ADORA1/S1PR1/PRKCE",15
"GO:0032890","regulation of organic acid transport","6/293","78/18986",0.0769230769230769,4.9845103701759,4.4146784233286,0.00129987506122251,0.0334355290533367,0.0260859235957921,"P2RX7/SLC7A5/PLA2G4A/RGS4/PER2/ADORA1",6
"GO:0035924","cellular response to vascular endothelial growth factor stimulus","6/293","78/18986",0.0769230769230769,4.9845103701759,4.4146784233286,0.00129987506122251,0.0334355290533367,0.0260859235957921,"VEGFA/PGF/VCAM1/IL12A/ROBO1/EGR3",6
"GO:0043536","positive regulation of blood vessel endothelial cell migration","6/293","78/18986",0.0769230769230769,4.9845103701759,4.4146784233286,0.00129987506122251,0.0334355290533367,0.0260859235957921,"PTGS2/HMOX1/VEGFA/AMOT/RHOJ/PLK2",6
"GO:0018108","peptidyl-tyrosine phosphorylation","10/293","204/18986",0.0490196078431373,3.17640366726896,3.91276011263653,0.00130747371639842,0.0334355290533367,0.0260859235957921,"FGFR2/VEGFA/ARHGEF2/LIF/EPHB2/IL34/PLPP3/IL12A/RAP2B/SOCS1",10
"GO:0090276","regulation of peptide hormone secretion","10/293","204/18986",0.0490196078431373,3.17640366726896,3.91276011263653,0.00130747371639842,0.0334355290533367,0.0260859235957921,"RAPGEF4/GPR68/ACVR1C/SOX4/PER2/CCN3/EPHA5/ADRA2A/ADCY8/PRKCE",10
"GO:0050670","regulation of lymphocyte proliferation","11/293","240/18986",0.0458333333333333,2.96993742889647,3.84506206479711,0.00131119721777791,0.0334355290533367,0.0260859235957921,"TSPAN32/TNFSF13B/CDKN1A/TNFSF9/EPHB2/PDE5A/ICOSLG/VCAM1/IL12A/INPP5D/SLC39A10",11
"GO:0001667","ameboidal-type cell migration","11/293","241/18986",0.045643153526971,2.95761403707533,3.82906269493001,0.00135551069777788,0.0339937204260092,0.0265214165552765,"SEMA3A/TGFB2/VEGFA/ACVR1C/SOX9/AMOT/CCN3/SEMA6D/DUSP10/ITGA2/PRKCE",11
"GO:0043266","regulation of potassium ion transport","7/293","107/18986",0.0654205607476635,4.23916302510287,4.20663479611612,0.00135903426735669,0.0339937204260092,0.0265214165552765,"NEDD4L/RGS4/KCNS1/ANK2/ADRA2A/ADORA1/KCNE3",7
"GO:0001666","response to hypoxia","13/293","317/18986",0.0410094637223975,2.65735726359535,3.72550239711959,0.00136165322714827,0.0339937204260092,0.0265214165552765,"FGFR2/PTGS2/TGFB2/CXCL12/VEGFA/PGF/SOX4/LIF/VCAM1/ADORA1/ITGA2/AQP3/PRKCE",13
"GO:1904062","regulation of monoatomic cation transmembrane transport","13/293","318/18986",0.0408805031446541,2.64900079421298,3.71265963785884,0.00140051474255601,0.0342301873965348,0.0267059047180396,"NEDD4L/P2RX7/BDKRB1/SCN1B/STIM2/RGS4/KCNS1/ANK2/ADRA2A/CLIC2/RRAD/PRKCE/KCNE3",13
"GO:0018212","peptidyl-tyrosine modification","10/293","206/18986",0.0485436893203883,3.14556479671295,3.87638638061036,0.00140645306443501,0.0342301873965348,0.0267059047180396,"FGFR2/VEGFA/ARHGEF2/LIF/EPHB2/IL34/PLPP3/IL12A/RAP2B/SOCS1",10
"GO:0030073","insulin secretion","10/293","206/18986",0.0485436893203883,3.14556479671295,3.87638638061036,0.00140645306443501,0.0342301873965348,0.0267059047180396,"RAPGEF4/GPR68/ACVR1C/SOX4/PER2/CCN3/EPHA5/ADRA2A/ADCY8/PRKCE",10
"GO:0006936","muscle contraction","14/293","358/18986",0.0391061452513966,2.53402482506149,3.66851580484202,0.00141392409554365,0.0342301873965348,0.0267059047180396,"NEDD4L/PTGS2/SCN1B/CKMT2/PDE5A/ANK2/ADRA2A/CLIC2/ADORA1/ITGA2/ARHGAP42/BDKRB2/SGCD/KCNE3",14
"GO:1902042","negative regulation of extrinsic apoptotic signaling pathway via death domain receptors","4/293","32/18986",0.125,8.09982935153584,5.03236425946224,0.00142141549257878,0.0342301873965348,0.0267059047180396,"BRCA1/HMOX1/ARHGEF2/FAIM2",4
"GO:0047484","regulation of response to osmotic stress","3/293","15/18986",0.2,12.9597269624573,5.80124744787302,0.00144248626381531,0.0342301873965348,0.0267059047180396,"PTGS2/ARHGEF2/BDKRB2",3
"GO:0050930","induction of positive chemotaxis","3/293","15/18986",0.2,12.9597269624573,5.80124744787302,0.00144248626381531,0.0342301873965348,0.0267059047180396,"CXCL12/VEGFA/PGF",3
"GO:0045860","positive regulation of protein kinase activity","11/293","243/18986",0.0452674897119342,2.93327153471257,3.79730996193548,0.00144783145570778,0.0342301873965348,0.0267059047180396,"CLSPN/TGFB2/RASSF2/CDKN1A/PDE5A/ADRA2A/ADCY8/IL34/NEK10/ROBO1/TNFSF15",11
"GO:0045685","regulation of glial cell differentiation","6/293","80/18986",0.075,4.8598976109215,4.33132287640838,0.00148232584993953,0.0348151531860797,0.0271622866962604,"EGR2/LIF/ZNF365/DUSP10/TENM4/IL34",6
"GO:0032944","regulation of mononuclear cell proliferation","11/293","245/18986",0.0448979591836735,2.90932646095981,3.76587986206486,0.00154524774619555,0.0360557807445628,0.0281302066490087,"TSPAN32/TNFSF13B/CDKN1A/TNFSF9/EPHB2/PDE5A/ICOSLG/VCAM1/IL12A/INPP5D/SLC39A10",11
"GO:0060425","lung morphogenesis","5/293","55/18986",0.0909090909090909,5.89078498293515,4.54750038993706,0.00156642113340427,0.0363124899107354,0.0283304874845366,"FGFR2/WNT2/SOX9/LIF/RSPO2",5
"GO:0099560","synaptic membrane adhesion","4/293","33/18986",0.121212121212121,7.85437997724687,4.93384807891299,0.00159804237313954,0.0368065243361817,0.0287159261074855,"CDH6/FLRT3/LRRC4/TENM4",4
"GO:0044703","multi-organism reproductive process","10/293","210/18986",0.0476190476190476,3.08564927677556,3.80495036797579,0.00162271746190747,0.0371352649936517,0.028972404886688,"PTGS2/ESR1/VEGFA/ACVR1C/LIF/ADRA2A/TPPP3/ITGA2/RXFP1/STOX2",10
